image,correct_key,Recog_trials.thisRepN,Recog_trials.thisTrialN,Recog_trials.thisN,Recog_trials.thisIndex,text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,LandmarkImage.started,Recog_Question.started,Recog_key_resp.started,text_4.started,Recog_key_resp.keys,Recog_key_resp.corr,Recog_key_resp.rt,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
Recognition/Incorrect/Landmark_26.JPG,n,0,19,19,19,,,,,,42.799481761001516,42.799481761001516,42.799481761001516,42.799481761001516,y,0,0.4440309240017086,,493406,001,2023-05-18_11h13.37.135,SEAL_LandmarkRecog,2022.2.4,None,
Recognition/Correct/Landmark_1.JPG,y,0,20,20,20,,,,,,43.539783020998584,43.539783020998584,43.539783020998584,43.539783020998584,y,1,0.5046237010101322,,493406,001,2023-05-18_11h13.37.135,SEAL_LandmarkRecog,2022.2.4,None,
Recognition/Correct/Landmark_4.JPG,y,0,21,21,21,,,,,,44.51316615898395,44.51316615898395,44.51316615898395,44.51316615898395,y,1,0.3473093600186985,,493406,001,2023-05-18_11h13.37.135,SEAL_LandmarkRecog,2022.2.4,None,
Recognition/Incorrect/Landmark_22.JPG,n,0,22,22,22,,,,,,45.17084993899334,45.17084993899334,45.17084993899334,45.17084993899334,y,0,0.47420722601236776,,493406,001,2023-05-18_11h13.37.135,SEAL_LandmarkRecog,2022.2.4,None,
Recognition/Incorrect/Landmark_23.JPG,n,0,23,23,23,,,,,,45.99446377399727,45.99446377399727,45.99446377399727,45.99446377399727,y,0,0.407170013000723,,493406,001,2023-05-18_11h13.37.135,SEAL_LandmarkRecog,2022.2.4,None,
Recognition/Correct/Landmark_14.JPG,y,0,24,24,24,,,,,,46.683090142993024,46.683090142993024,46.683090142993024,46.683090142993024,y,1,0.6006627650058363,,493406,001,2023-05-18_11h13.37.135,SEAL_LandmarkRecog,2022.2.4,None,
Recognition/Correct/Landmark_20.JPG,y,0,25,25,25,,,,,,47.5895686049771,47.5895686049771,47.5895686049771,47.5895686049771,y,1,0.4795304919825867,,493406,001,2023-05-18_11h13.37.135,SEAL_LandmarkRecog,2022.2.4,None,
Recognition/Correct/Landmark_12.JPG,y,0,26,26,26,,,,,,48.35460246898583,48.35460246898583,48.35460246898583,48.35460246898583,y,1,0.472294661012711,,493406,001,2023-05-18_11h13.37.135,SEAL_LandmarkRecog,2022.2.4,None,
Recognition/Correct/Landmark_17.JPG,y,0,27,27,27,,,,,,49.12162668799283,49.12162668799283,49.12162668799283,49.12162668799283,y,1,0.403254297998501,,493406,001,2023-05-18_11h13.37.135,SEAL_LandmarkRecog,2022.2.4,None,
Recognition/Correct/Landmark_3.JPG,y,0,28,28,28,,,,,,49.81562827999005,49.81562827999005,49.81562827999005,49.81562827999005,y,1,0.3477674440073315,,493406,001,2023-05-18_11h13.37.135,SEAL_LandmarkRecog,2022.2.4,None,
Recognition/Correct/Landmark_19.JPG,y,0,29,29,29,,,,,,50.48380336698028,50.48380336698028,50.48380336698028,50.48380336698028,y,1,0.4797134379914496,,493406,001,2023-05-18_11h13.37.135,SEAL_LandmarkRecog,2022.2.4,None,
,,,,,,,,,,,,,,,,,,50.99825868298649,,,,,,,
